"weight";"lat";"lon"
"1";"33.906";"-118.819"
"1";"33.906";"-118.408"
"1";"33.906";"-118.109"
"1";"33.876";"-118.839"
"1";"33.876";"-118.399"
"1";"33.806";"-118.749"
"1";"33.796";"-118.598"
"1";"33.786";"-118.179"
"1";"33.775";"-118.529"
"1";"33.775";"-118.169"
"1";"33.756";"-118.229"
"1";"33.745";"-118.339"
"1";"33.675";"-118.208"
"1";"33.446";"-118.098"
"1";"33.436";"-118.158"
"1";"33.346";"-118.089"
"1";"35.036";"-118.658"
"1";"35.025";"-118.658"
"1";"35.006";"-118.649"
"1";"34.916";"-118.518"
"1";"34.885";"-118.479"
"1";"34.876";"-118.639"
"1";"34.836";"-119.399"
"1";"34.826";"-118.809"
"1";"34.766";"-118.908"
"1";"34.756";"-118.548"
"1";"34.745";"-118.829"
"1";"34.736";"-118.609"
"1";"34.705";"-118.479"
"1";"34.696";"-118.499"
"1";"34.675";"-118.449"
"1";"34.646";"-119.119"
"1";"34.646";"-118.759"
"1";"34.635";"-118.889"
"1";"34.576";"-118.999"
"1";"34.546";"-118.669"
"1";"34.525";"-118.518"
"1";"34.516";"-118.539"
"1";"34.466";"-118.268"
"1";"34.446";"-118.268"
"1";"34.406";"-118.878"
"1";"34.396";"-118.579"
"1";"34.376";"-118.749"
"1";"34.355";"-118.839"
"1";"34.355";"-118.819"
"1";"34.346";"-118.889"
"1";"34.306";"-118.859"
"1";"34.286";"-118.139"
"1";"34.256";"-118.378"
"1";"34.256";"-118.329"
"1";"34.216";"-118.319"
"1";"34.175";"-118.298"
"1";"34.175";"-118.219"
"1";"34.156";"-118.339"
"1";"34.146";"-118.738"
"1";"34.146";"-118.348"
"1";"34.105";"-118.679"
"1";"34.076";"-118.268"
"1";"34.065";"-118.669"
"1";"34.056";"-118.589"
"1";"34.046";"-118.658"
"1";"34.025";"-118.679"
"1";"34.016";"-118.628"
"1";"33.986";"-118.569"
"1";"33.976";"-118.949"
"1";"33.976";"-118.789"
"1";"33.976";"-118.339"
"1";"33.966";"-118.079"
"1";"33.955";"-118.619"
"1";"33.936";"-118.899"
"1";"33.936";"-118.369"
"1";"33.916";"-118.219"
"1";"33.906";"-118.878"
"1";"33.906";"-118.809"
"1";"33.896";"-118.908"
"1";"33.855";"-118.268"
"1";"33.836";"-118.199"
"1";"33.806";"-118.238"
"1";"33.796";"-119.219"
"1";"33.756";"-118.189"
"1";"33.745";"-118.389"
"1";"33.716";"-118.869"
"1";"33.716";"-118.399"
"1";"33.705";"-118.179"
"1";"33.696";"-118.219"
"1";"33.596";"-118.319"
"1";"33.586";"-118.309"
"1";"33.586";"-118.229"
"1";"33.466";"-118.179"
"1";"33.446";"-118.169"
"1";"33.336";"-118.219"
"1";"35.046";"-118.639"
"1";"35.025";"-118.708"
"1";"35.006";"-118.869"
"1";"34.966";"-118.509"
"1";"34.955";"-118.619"
"1";"34.896";"-118.669"
"1";"34.896";"-118.488"
"1";"34.855";"-118.529"
"1";"34.846";"-118.628"
"1";"34.846";"-118.509"
"1";"34.826";"-118.949"
"1";"34.815";"-119.389"
"1";"34.766";"-118.639"
"1";"34.766";"-118.479"
"1";"34.766";"-118.469"
"1";"34.736";"-119.309"
"1";"34.726";"-118.559"
"1";"34.716";"-118.479"
"1";"34.675";"-118.798"
"1";"34.675";"-118.488"
"1";"34.666";"-118.738"
"1";"34.656";"-118.768"
"1";"34.646";"-118.689"
"1";"34.646";"-118.529"
"1";"34.646";"-118.458"
"1";"34.626";"-118.569"
"1";"34.616";"-118.738"
"1";"34.586";"-119.009"
"1";"34.586";"-118.548"
"1";"34.576";"-118.539"
"1";"34.576";"-118.499"
"1";"34.565";"-118.649"
"1";"34.556";"-118.649"
"1";"34.556";"-118.639"
"1";"34.525";"-119.059"
"1";"34.495";"-118.729"
"1";"34.486";"-118.589"
"1";"34.486";"-118.389"
"1";"34.455";"-118.238"
"1";"34.446";"-118.479"
"1";"34.436";"-118.738"
"1";"34.425";"-118.399"
"1";"34.425";"-118.359"
"1";"34.425";"-118.219"
"1";"34.416";"-118.969"
"1";"34.416";"-118.869"
"1";"34.406";"-118.958"
"1";"34.406";"-118.569"
"1";"34.346";"-118.669"
"1";"34.326";"-118.908"
"1";"34.286";"-118.339"
"1";"34.266";"-118.798"
"1";"34.196";"-118.869"
"1";"34.166";"-118.348"
"1";"34.105";"-118.708"
"1";"34.105";"-118.139"
"1";"34.065";"-118.309"
"1";"34.056";"-118.598"
"1";"34.056";"-118.039"
"1";"34.046";"-118.708"
"1";"34.046";"-118.348"
"1";"34.016";"-119.098"
"1";"34.006";"-118.949"
"1";"34.006";"-118.729"
"1";"33.986";"-119.149"
"1";"33.976";"-118.569"
"1";"33.966";"-118.908"
"1";"33.966";"-118.569"
"1";"33.966";"-118.268"
"1";"33.955";"-119.009"
"1";"33.955";"-118.569"
"1";"33.936";"-118.759"
"1";"33.876";"-118.018"
"1";"33.836";"-118.809"
"1";"33.826";"-118.768"
"1";"33.826";"-118.729"
"1";"33.826";"-118.719"
"1";"33.815";"-118.259"
"1";"33.806";"-119.229"
"1";"33.806";"-118.809"
"1";"33.775";"-118.889"
"1";"33.766";"-118.869"
"1";"33.766";"-118.829"
"1";"33.756";"-118.199"
"1";"33.736";"-118.339"
"1";"33.686";"-118.158"
"1";"33.666";"-118.169"
"1";"33.616";"-118.319"
"1";"33.596";"-118.149"
"1";"33.455";"-118.169"
"1";"33.416";"-118.139"
"1";"35.135";"-118.669"
"1";"35.016";"-118.658"
"1";"35.006";"-118.559"
"1";"34.986";"-118.908"
"1";"34.955";"-118.488"
"1";"34.936";"-118.518"
"1";"34.916";"-119.018"
"1";"34.885";"-118.839"
"1";"34.876";"-118.649"
"1";"34.846";"-118.609"
"1";"34.846";"-118.458"
"1";"34.806";"-118.619"
"1";"34.726";"-118.509"
"1";"34.716";"-118.809"
"1";"34.696";"-118.449"
"1";"34.675";"-118.378"
"1";"34.666";"-118.449"
"1";"34.656";"-118.789"
"1";"34.656";"-118.499"
"1";"34.646";"-118.779"
"1";"34.646";"-118.619"
"1";"34.586";"-118.458"
"1";"34.556";"-119.059"
"1";"34.536";"-118.628"
"1";"34.495";"-118.579"
"1";"34.486";"-118.658"
"1";"34.476";"-118.639"
"1";"34.455";"-118.229"
"1";"34.446";"-118.229"
"1";"34.436";"-118.259"
"1";"34.425";"-118.389"
"1";"34.396";"-118.759"
"1";"34.376";"-118.939"
"1";"34.376";"-118.829"
"1";"34.366";"-118.699"
"1";"34.355";"-118.559"
"1";"34.355";"-118.399"
"1";"34.346";"-118.708"
"1";"34.346";"-118.699"
"1";"34.326";"-118.889"
"1";"34.306";"-118.158"
"1";"34.186";"-118.359"
"1";"34.146";"-118.229"
"1";"34.096";"-118.319"
"1";"34.096";"-117.929"
"1";"34.065";"-118.908"
"1";"34.046";"-118.289"
"1";"34.006";"-118.619"
"1";"33.986";"-118.229"
"1";"33.976";"-119.079"
"1";"33.976";"-119.069"
"1";"33.955";"-118.268"
"1";"33.955";"-118.089"
"1";"33.896";"-118.419"
"1";"33.876";"-118.408"
"1";"33.836";"-118.089"
"1";"33.806";"-118.529"
"1";"33.796";"-118.829"
"1";"33.796";"-118.529"
"1";"33.756";"-118.139"
"1";"33.486";"-118.158"
"1";"33.486";"-118.139"
"1";"33.476";"-118.189"
"1";"33.436";"-118.139"
"1";"33.406";"-118.169"
"1";"35.175";"-119.039"
"1";"35.105";"-118.999"
"1";"35.086";"-118.649"
"1";"35.056";"-118.649"
"1";"35.006";"-118.518"
"1";"34.995";"-118.649"
"1";"34.986";"-118.829"
"1";"34.986";"-118.518"
"1";"34.976";"-118.798"
"1";"34.966";"-118.589"
"1";"34.966";"-118.539"
"1";"34.896";"-118.449"
"1";"34.855";"-118.479"
"1";"34.846";"-118.469"
"1";"34.836";"-118.548"
"1";"34.815";"-118.619"
"1";"34.796";"-118.509"
"1";"34.766";"-118.749"
"1";"34.766";"-118.689"
"1";"34.756";"-118.628"
"1";"34.745";"-118.539"
"1";"34.736";"-118.819"
"1";"34.696";"-118.529"
"1";"34.675";"-118.469"
"1";"34.656";"-118.689"
"1";"34.646";"-119.238"
"1";"34.626";"-118.469"
"1";"34.605";"-118.738"
"1";"34.596";"-119.199"
"1";"34.506";"-118.679"
"1";"34.495";"-118.919"
"1";"34.455";"-118.419"
"1";"34.446";"-118.969"
"1";"34.446";"-118.259"
"1";"34.436";"-118.768"
"1";"34.425";"-118.408"
"1";"34.366";"-118.949"
"1";"34.366";"-118.729"
"1";"34.346";"-118.908"
"1";"34.346";"-118.899"
"1";"34.346";"-118.768"
"1";"34.236";"-118.779"
"1";"34.186";"-118.848"
"1";"34.166";"-118.829"
"1";"34.166";"-118.699"
"1";"34.156";"-118.319"
"1";"34.146";"-118.749"
"1";"34.135";"-118.729"
"1";"34.126";"-118.249"
"1";"34.116";"-117.859"
"1";"34.076";"-118.298"
"1";"34.065";"-118.369"
"1";"34.016";"-118.268"
"1";"33.995";"-118.559"
"1";"33.986";"-119.009"
"1";"33.976";"-118.109"
"1";"33.955";"-119.559"
"1";"33.955";"-119.059"
"1";"33.955";"-119.029"
"1";"33.946";"-119.208"
"1";"33.916";"-118.128"
"1";"33.896";"-118.098"
"1";"33.846";"-118.699"
"1";"33.836";"-118.208"
"1";"33.826";"-118.699"
"1";"33.826";"-118.089"
"1";"33.806";"-118.839"
"1";"33.786";"-118.768"
"1";"33.775";"-118.669"
"1";"33.726";"-118.109"
"1";"33.716";"-118.389"
"1";"33.686";"-118.369"
"1";"33.576";"-118.319"
"1";"33.546";"-118.238"
"1";"33.536";"-118.238"
"1";"33.536";"-118.169"
"1";"33.525";"-118.169"
"1";"33.516";"-118.158"
"1";"33.455";"-118.158"
"1";"33.446";"-118.149"
"1";"35.266";"-119.109"
"1";"35.175";"-119.048"
"1";"35.025";"-118.899"
"1";"34.966";"-118.499"
"1";"34.946";"-118.499"
"1";"34.925";"-118.679"
"1";"34.916";"-118.548"
"1";"34.906";"-118.509"
"1";"34.896";"-118.679"
"1";"34.866";"-118.689"
"1";"34.846";"-118.919"
"1";"34.796";"-118.619"
"1";"34.756";"-118.829"
"1";"34.736";"-118.839"
"1";"34.736";"-118.529"
"1";"34.736";"-118.518"
"1";"34.726";"-118.579"
"1";"34.716";"-118.609"
"1";"34.716";"-118.569"
"1";"34.675";"-118.768"
"1";"34.666";"-118.539"
"1";"34.666";"-118.469"
"1";"34.656";"-118.779"
"1";"34.646";"-118.768"
"1";"34.616";"-118.749"
"1";"34.596";"-118.729"
"1";"34.586";"-118.609"
"1";"34.565";"-119.119"
"1";"34.546";"-118.419"
"1";"34.536";"-119.029"
"1";"34.525";"-118.609"
"1";"34.525";"-118.589"
"1";"34.506";"-118.639"
"1";"34.486";"-118.619"
"1";"34.486";"-118.569"
"1";"34.466";"-118.988"
"1";"34.436";"-118.408"
"1";"34.425";"-118.869"
"1";"34.425";"-118.208"
"1";"34.416";"-118.589"
"1";"34.396";"-118.319"
"1";"34.385";"-118.949"
"1";"34.385";"-118.768"
"1";"34.366";"-118.738"
"1";"34.266";"-118.809"
"1";"34.135";"-118.238"
"1";"34.105";"-118.639"
"1";"34.086";"-118.649"
"1";"34.076";"-118.089"
"1";"34.046";"-118.649"
"1";"34.046";"-118.589"
"1";"34.016";"-119.039"
"1";"34.016";"-118.958"
"1";"34.006";"-118.829"
"1";"33.995";"-118.869"
"1";"33.986";"-118.939"
"1";"33.986";"-118.919"
"1";"33.966";"-119.059"
"1";"33.955";"-118.809"
"1";"33.946";"-119.529"
"1";"33.936";"-118.988"
"1";"33.936";"-118.359"
"1";"33.925";"-118.298"
"1";"33.896";"-119.109"
"1";"33.885";"-118.768"
"1";"33.806";"-118.738"
"1";"33.806";"-118.119"
"1";"33.796";"-118.219"
"1";"33.786";"-118.529"
"1";"33.775";"-118.238"
"1";"33.756";"-118.539"
"1";"33.736";"-118.878"
"1";"33.726";"-118.378"
"1";"33.705";"-118.199"
"1";"33.656";"-118.929"
"1";"33.586";"-118.329"
"1";"33.556";"-118.289"
"1";"33.446";"-118.219"
"1";"33.446";"-118.208"
"1";"33.446";"-118.158"
"1";"33.436";"-118.249"
"1";"33.425";"-118.238"
"1";"33.406";"-118.158"
"1";"33.346";"-118.169"
"1";"35.355";"-119.628"
"1";"35.105";"-118.658"
"1";"35.086";"-119.029"
"1";"35.076";"-119.018"
"1";"35.065";"-118.719"
"1";"35.025";"-118.908"
"1";"35.025";"-118.639"
"1";"35.025";"-118.598"
"1";"35.006";"-118.589"
"1";"34.995";"-118.839"
"1";"34.995";"-118.579"
"1";"34.986";"-118.639"
"1";"34.916";"-118.499"
"1";"34.885";"-118.848"
"1";"34.866";"-118.579"
"1";"34.866";"-118.548"
"1";"34.836";"-118.669"
"1";"34.786";"-118.919"
"1";"34.786";"-118.569"
"1";"34.766";"-118.839"
"1";"34.766";"-118.719"
"1";"34.756";"-119.329"
"1";"34.756";"-118.569"
"1";"34.756";"-118.469"
"1";"34.736";"-118.809"
"1";"34.716";"-118.539"
"1";"34.716";"-118.518"
"1";"34.716";"-118.458"
"1";"34.675";"-118.789"
"1";"34.666";"-118.809"
"1";"34.666";"-118.488"
"1";"34.646";"-118.679"
"1";"34.626";"-118.738"
"1";"34.626";"-118.499"
"1";"34.616";"-118.759"
"1";"34.596";"-118.689"
"1";"34.596";"-118.619"
"1";"34.596";"-118.479"
"1";"34.576";"-118.658"
"1";"34.536";"-118.619"
"1";"34.536";"-118.509"
"1";"34.525";"-118.548"
"1";"34.516";"-118.559"
"1";"34.506";"-118.598"
"1";"34.495";"-118.738"
"1";"34.486";"-118.649"
"1";"34.476";"-118.999"
"1";"34.476";"-118.619"
"1";"34.466";"-118.669"
"1";"34.466";"-118.589"
"1";"34.466";"-118.259"
"1";"34.455";"-118.669"
"1";"34.446";"-118.639"
"1";"34.436";"-118.298"
"1";"34.416";"-118.619"
"1";"34.406";"-118.238"
"1";"34.396";"-118.768"
"1";"34.376";"-118.809"
"1";"34.376";"-118.669"
"1";"34.366";"-118.749"
"1";"34.366";"-118.679"
"1";"34.355";"-118.699"
"1";"34.336";"-118.768"
"1";"34.336";"-118.658"
"1";"34.336";"-118.359"
"1";"34.326";"-118.878"
"1";"34.326";"-118.658"
"1";"34.245";"-118.779"
"1";"34.236";"-118.768"
"1";"34.216";"-118.329"
"1";"34.205";"-118.749"
"1";"34.186";"-118.859"
"1";"34.166";"-118.268"
"1";"34.146";"-118.759"
"1";"34.135";"-118.749"
"1";"34.126";"-118.319"
"1";"34.116";"-118.639"
"1";"34.116";"-118.158"
"1";"34.105";"-118.689"
"1";"34.105";"-118.149"
"1";"34.086";"-118.249"
"1";"34.076";"-118.649"
"1";"34.076";"-118.238"
"1";"34.056";"-118.048"
"1";"34.025";"-118.139"
"1";"34.016";"-118.738"
"1";"34.016";"-118.229"
"1";"34.016";"-118.208"
"1";"34.016";"-118.149"
"1";"34.006";"-118.628"
"1";"33.995";"-119.018"
"1";"33.995";"-118.249"
"1";"33.986";"-118.859"
"1";"33.986";"-118.369"
"1";"33.936";"-118.768"
"1";"33.906";"-118.309"
"1";"33.896";"-118.899"
"1";"33.896";"-118.298"
"1";"33.866";"-118.829"
"1";"33.866";"-118.249"
"1";"33.846";"-118.199"
"1";"33.826";"-118.399"
"1";"33.826";"-118.279"
"1";"33.796";"-118.768"
"1";"33.786";"-118.128"
"1";"33.756";"-118.889"
"1";"33.745";"-118.238"
"1";"33.705";"-118.219"
"1";"33.705";"-118.189"
"1";"33.696";"-118.199"
"1";"33.626";"-118.199"
"1";"33.596";"-118.179"
"1";"33.586";"-118.319"
"1";"33.576";"-118.279"
"1";"33.525";"-118.359"
"1";"33.506";"-118.139"
"1";"33.455";"-118.109"
"1";"33.416";"-118.109"
"1";"33.406";"-118.199"
"1";"33.346";"-118.069"
"1";"33.326";"-118.158"
"1";"35.336";"-119.579"
"1";"35.135";"-118.699"
"1";"35.056";"-119.609"
"1";"35.046";"-118.679"
"1";"35.016";"-118.878"
"1";"35.006";"-118.708"
"1";"34.986";"-118.499"
"1";"34.955";"-118.899"
"1";"34.946";"-118.689"
"1";"34.916";"-118.859"
"1";"34.885";"-118.699"
"1";"34.885";"-118.689"
"1";"34.836";"-118.908"
"1";"34.815";"-118.529"
"1";"34.775";"-118.829"
"1";"34.745";"-118.768"
"1";"34.745";"-118.589"
"1";"34.745";"-118.559"
"1";"34.736";"-118.878"
"1";"34.736";"-118.628"
"1";"34.736";"-118.488"
"1";"34.716";"-118.499"
"1";"34.705";"-118.628"
"1";"34.696";"-118.779"
"1";"34.696";"-118.469"
"1";"34.666";"-118.848"
"1";"34.666";"-118.458"
"1";"34.656";"-118.469"
"1";"34.626";"-118.679"
"1";"34.616";"-118.768"
"1";"34.616";"-118.548"
"1";"34.605";"-118.419"
"1";"34.596";"-119.018"
"1";"34.586";"-119.079"
"1";"34.586";"-118.579"
"1";"34.546";"-118.559"
"1";"34.525";"-118.658"
"1";"34.516";"-118.389"
"1";"34.486";"-118.689"
"1";"34.476";"-118.279"
"1";"34.466";"-118.899"
"1";"34.436";"-118.708"
"1";"34.436";"-118.199"
"1";"34.425";"-118.798"
"1";"34.416";"-118.829"
"1";"34.416";"-118.199"
"1";"34.406";"-118.249"
"1";"34.385";"-118.929"
"1";"34.385";"-118.779"
"1";"34.376";"-118.819"
"1";"34.376";"-118.518"
"1";"34.355";"-118.669"
"1";"34.346";"-118.789"
"1";"34.346";"-118.719"
"1";"34.326";"-118.399"
"1";"34.315";"-118.169"
"1";"34.245";"-118.339"
"1";"34.205";"-118.829"
"1";"34.175";"-118.238"
"1";"34.126";"-118.339"
"1";"34.096";"-118.689"
"1";"34.096";"-118.658"
"1";"34.076";"-118.658"
"1";"34.056";"-118.908"
"1";"34.046";"-118.768"
"1";"34.036";"-118.889"
"1";"34.036";"-118.158"
"1";"34.025";"-119.048"
"1";"34.016";"-119.048"
"1";"33.995";"-119.069"
"1";"33.995";"-118.949"
"1";"33.995";"-118.848"
"1";"33.995";"-118.819"
"1";"33.966";"-118.598"
"1";"33.955";"-118.749"
"1";"33.946";"-118.149"
"1";"33.936";"-118.958"
"1";"33.906";"-118.839"
"1";"33.906";"-118.729"
"1";"33.896";"-119.408"
"1";"33.896";"-118.919"
"1";"33.876";"-118.469"
"1";"33.866";"-118.708"
"1";"33.866";"-118.479"
"1";"33.855";"-118.408"
"1";"33.846";"-118.169"
"1";"33.836";"-118.249"
"1";"33.826";"-118.779"
"1";"33.796";"-118.619"
"1";"33.775";"-118.689"
"1";"33.766";"-118.509"
"1";"33.756";"-118.878"
"1";"33.736";"-118.908"
"1";"33.696";"-117.749"
"1";"33.626";"-118.348"
"1";"33.446";"-118.139"
"1";"33.416";"-118.208"
"1";"33.416";"-118.199"
"1";"35.135";"-118.679"
"1";"35.126";"-118.669"
"1";"35.076";"-118.729"
"1";"35.046";"-118.669"
"1";"35.036";"-118.649"
"1";"35.025";"-118.649"
"1";"34.986";"-118.548"
"1";"34.976";"-118.539"
"1";"34.966";"-118.779"
"1";"34.916";"-118.658"
"1";"34.906";"-118.529"
"1";"34.906";"-118.488"
"1";"34.885";"-118.499"
"1";"34.866";"-118.759"
"1";"34.806";"-118.658"
"1";"34.796";"-118.839"
"1";"34.786";"-118.598"
"1";"34.786";"-118.488"
"1";"34.786";"-118.399"
"1";"34.775";"-118.729"
"1";"34.775";"-118.649"
"1";"34.766";"-118.649"
"1";"34.736";"-118.798"
"1";"34.736";"-118.579"
"1";"34.705";"-118.458"
"1";"34.675";"-118.628"
"1";"34.675";"-118.479"
"1";"34.675";"-118.458"
"1";"34.646";"-118.609"
"1";"34.646";"-118.439"
"1";"34.616";"-118.719"
"1";"34.616";"-118.479"
"1";"34.616";"-118.429"
"1";"34.605";"-119.069"
"1";"34.605";"-118.729"
"1";"34.605";"-118.469"
"1";"34.586";"-118.719"
"1";"34.576";"-119.069"
"1";"34.576";"-118.768"
"1";"34.565";"-118.539"
"1";"34.556";"-118.569"
"1";"34.556";"-118.488"
"1";"34.546";"-118.679"
"1";"34.536";"-118.639"
"1";"34.525";"-118.729"
"1";"34.525";"-118.619"
"1";"34.506";"-118.929"
"1";"34.506";"-118.658"
"1";"34.495";"-118.658"
"1";"34.476";"-118.649"
"1";"34.466";"-118.628"
"1";"34.466";"-118.399"
"1";"34.466";"-118.229"
"1";"34.446";"-118.949"
"1";"34.436";"-118.569"
"1";"34.425";"-118.348"
"1";"34.406";"-118.708"
"1";"34.366";"-118.908"
"1";"34.366";"-118.378"
"1";"34.166";"-118.768"
"1";"34.166";"-118.708"
"1";"34.135";"-118.738"
"1";"34.135";"-118.719"
"1";"34.135";"-118.348"
"1";"34.135";"-118.319"
"1";"34.116";"-118.238"
"1";"34.065";"-118.609"
"1";"34.056";"-118.208"
"1";"34.006";"-118.939"
"1";"34.006";"-118.369"
"1";"33.995";"-119.079"
"1";"33.986";"-119.098"
"1";"33.976";"-118.529"
"1";"33.976";"-118.219"
"1";"33.976";"-118.158"
"1";"33.976";"-118.149"
"1";"33.966";"-118.819"
"1";"33.966";"-118.589"
"1";"33.966";"-118.579"
"1";"33.955";"-118.999"
"1";"33.955";"-118.219"
"1";"33.906";"-118.429"
"1";"33.896";"-118.779"
"1";"33.885";"-118.848"
"1";"33.885";"-118.779"
"1";"33.866";"-118.689"
"1";"33.846";"-118.079"
"1";"33.815";"-118.399"
"1";"33.796";"-118.738"
"1";"33.786";"-118.219"
"1";"33.745";"-118.139"
"1";"33.726";"-118.869"
"1";"33.716";"-118.929"
"1";"33.536";"-118.179"
"1";"33.495";"-118.009"
"1";"33.476";"-118.169"
"1";"33.455";"-118.149"
"1";"33.446";"-118.128"
"1";"33.416";"-118.219"
"1";"33.416";"-118.158"
"1";"33.406";"-118.219"
"1";"33.406";"-118.208"
"1";"35.315";"-119.529"
"1";"35.296";"-119.128"
"1";"35.186";"-119.048"
"1";"35.186";"-118.689"
"1";"35.175";"-118.689"
"1";"35.126";"-118.699"
"1";"35.086";"-119.039"
"1";"35.076";"-118.789"
"1";"34.995";"-118.609"
"1";"34.955";"-118.939"
"1";"34.955";"-118.499"
"1";"34.925";"-118.619"
"1";"34.916";"-118.719"
"1";"34.916";"-118.708"
"1";"34.916";"-118.539"
"1";"34.876";"-118.609"
"1";"34.855";"-118.829"
"1";"34.846";"-118.738"
"1";"34.836";"-118.579"
"1";"34.836";"-118.479"
"1";"34.796";"-118.848"
"1";"34.786";"-118.499"
"1";"34.766";"-118.919"
"1";"34.766";"-118.829"
"1";"34.756";"-118.579"
"1";"34.745";"-119.329"
"1";"34.745";"-119.319"
"1";"34.745";"-118.819"
"1";"34.745";"-118.569"
"1";"34.716";"-118.488"
"1";"34.705";"-118.509"
"1";"34.696";"-118.488"
"1";"34.686";"-118.848"
"1";"34.675";"-119.139"
"1";"34.675";"-118.779"
"1";"34.675";"-118.649"
"1";"34.666";"-119.259"
"1";"34.666";"-118.619"
"1";"34.626";"-118.529"
"1";"34.605";"-119.208"
"1";"34.605";"-118.479"
"1";"34.586";"-118.559"
"1";"34.586";"-118.479"
"1";"34.586";"-118.429"
"1";"34.576";"-118.689"
"1";"34.576";"-118.649"
"1";"34.565";"-118.439"
"1";"34.546";"-118.449"
"1";"34.516";"-118.639"
"1";"34.516";"-118.509"
"1";"34.506";"-118.738"
"1";"34.506";"-118.589"
"1";"34.466";"-118.908"
"1";"34.466";"-118.208"
"1";"34.446";"-118.939"
"1";"34.446";"-118.929"
"1";"34.446";"-118.789"
"1";"34.436";"-118.719"
"1";"34.436";"-118.378"
"1";"34.425";"-118.609"
"1";"34.416";"-118.839"
"1";"34.416";"-118.749"
"1";"34.396";"-118.329"
"1";"34.385";"-118.738"
"1";"34.376";"-118.839"
"1";"34.366";"-118.958"
"1";"34.346";"-118.749"
"1";"34.315";"-118.829"
"1";"34.315";"-118.309"
"1";"34.156";"-118.348"
"1";"34.156";"-118.219"
"1";"34.126";"-118.719"
"1";"34.096";"-118.679"
"1";"34.096";"-118.149"
"1";"34.065";"-117.999"
"1";"34.046";"-118.669"
"1";"34.036";"-118.359"
"1";"34.006";"-118.878"
"1";"33.995";"-118.939"
"1";"33.955";"-119.098"
"1";"33.955";"-118.699"
"1";"33.936";"-118.279"
"1";"33.925";"-118.208"
"1";"33.896";"-118.649"
"1";"33.855";"-118.399"
"1";"33.846";"-118.408"
"1";"33.796";"-118.749"
"1";"33.786";"-118.628"
"1";"33.775";"-118.949"
"1";"33.775";"-118.119"
"1";"33.745";"-118.899"
"1";"33.736";"-118.048"
"1";"33.726";"-118.919"
"1";"33.696";"-118.189"
"1";"33.596";"-118.309"
"1";"33.565";"-118.179"
"1";"33.495";"-118.139"
"1";"33.396";"-118.199"
"1";"33.336";"-118.309"
"1";"33.336";"-118.059"
"1";"35.205";"-118.699"
"1";"35.105";"-119.069"
"1";"35.076";"-118.669"
"1";"35.076";"-118.649"
"1";"35.036";"-118.929"
"1";"35.006";"-118.509"
"1";"34.976";"-119.529"
"1";"34.976";"-118.518"
"1";"34.976";"-118.499"
"1";"34.946";"-118.539"
"1";"34.936";"-118.689"
"1";"34.936";"-118.628"
"1";"34.925";"-118.609"
"1";"34.925";"-118.569"
"1";"34.925";"-118.509"
"1";"34.916";"-118.509"
"1";"34.896";"-118.509"
"1";"34.866";"-118.979"
"1";"34.866";"-118.708"
"1";"34.866";"-118.669"
"1";"34.855";"-118.679"
"1";"34.846";"-118.499"
"1";"34.815";"-118.789"
"1";"34.806";"-118.509"
"1";"34.806";"-118.449"
"1";"34.775";"-118.908"
"1";"34.775";"-118.899"
"1";"34.775";"-118.598"
"1";"34.775";"-118.589"
"1";"34.775";"-118.559"
"1";"34.766";"-118.598"
"1";"34.756";"-118.679"
"1";"34.705";"-118.819"
"1";"34.705";"-118.658"
"1";"34.696";"-118.628"
"1";"34.696";"-118.619"
"1";"34.696";"-118.399"
"1";"34.686";"-118.439"
"1";"34.666";"-118.729"
"1";"34.666";"-118.439"
"1";"34.656";"-118.449"
"1";"34.646";"-118.469"
"1";"34.635";"-118.759"
"1";"34.626";"-118.669"
"1";"34.626";"-118.509"
"1";"34.616";"-119.219"
"1";"34.616";"-119.079"
"1";"34.616";"-118.899"
"1";"34.616";"-118.499"
"1";"34.605";"-118.669"
"1";"34.605";"-118.518"
"1";"34.596";"-118.719"
"1";"34.576";"-118.759"
"1";"34.576";"-118.679"
"1";"34.576";"-118.559"
"1";"34.576";"-118.389"
"1";"34.565";"-118.779"
"1";"34.565";"-118.429"
"1";"34.565";"-118.389"
"1";"34.556";"-118.669"
"1";"34.536";"-119.069"
"1";"34.536";"-118.499"
"1";"34.506";"-118.649"
"1";"34.495";"-118.419"
"1";"34.495";"-118.399"
"1";"34.495";"-118.389"
"1";"34.486";"-118.559"
"1";"34.476";"-118.259"
"1";"34.476";"-118.249"
"1";"34.455";"-118.919"
"1";"34.455";"-118.719"
"1";"34.425";"-118.268"
"1";"34.425";"-118.229"
"1";"34.416";"-119.029"
"1";"34.416";"-118.189"
"1";"34.406";"-118.389"
"1";"34.396";"-118.889"
"1";"34.396";"-118.869"
"1";"34.385";"-118.859"
"1";"34.376";"-118.798"
"1";"34.376";"-118.679"
"1";"34.366";"-118.298"
"1";"34.336";"-118.908"
"1";"34.336";"-118.779"
"1";"34.296";"-118.848"
"1";"34.205";"-118.819"
"1";"34.196";"-118.309"
"1";"34.186";"-118.339"
"1";"34.186";"-118.309"
"1";"34.166";"-118.339"
"1";"34.166";"-118.298"
"1";"34.156";"-118.749"
"1";"34.156";"-118.289"
"1";"34.146";"-118.309"
"1";"34.146";"-118.219"
"1";"34.126";"-117.859"
"1";"34.116";"-118.719"
"1";"34.116";"-117.848"
"1";"34.105";"-118.128"
"1";"34.065";"-118.249"
